Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s),Magnetic Field X (uT),Magnetic Field Y (uT),Magnetic Field Z (uT),Orientation Quaternion Scalar,Orientation Quaternion X,Orientation Quaternion Y,Orientation Quaternion Z
-11.234727,3.069619,-0.209964,0.325032,0.623033,0.570814,31.809194,-1.30036,-11.358579,0.678648,-0.236012,0.638652,0.275424
-10.859307,2.980993,0.105973,-0.30321,0.533755,0.501482,32.069655,-1.199913,-10.829039,0.67628,-0.236332,0.640261,0.277233
-10.738001,2.390884,0.311009,-0.65988,0.467976,0.426991,32.098145,-1.478713,-11.182435,0.673819,-0.237706,0.641232,0.279794
-10.781305,1.265161,0.980218,-0.718182,0.399692,0.349929,32.240969,-1.809626,-11.045022,0.671549,-0.239349,0.641879,0.282357
-10.229111,0.075664,1.631644,-0.435444,0.369524,0.325296,31.949634,-1.165569,-11.164199,0.669638,-0.240275,0.642728,0.284172
-9.374537,-0.091241,1.479469,0.080432,0.401923,0.33471,31.91988,-1.351525,-10.866852,0.668115,-0.239863,0.644239,0.284684
-9.007322,0.226546,0.722813,0.553089,0.405323,0.370792,31.928779,-1.489611,-11.042156,0.666981,-0.238128,0.646313,0.284095
-8.898281,0.586185,0.587856,0.859117,0.411442,0.433384,31.748724,-1.361995,-10.726112,0.666039,-0.235442,0.648794,0.282888
-8.948127,0.997654,0.58329,0.96584,0.409698,0.496379,31.748307,-1.516913,-10.7448,0.665118,-0.232313,0.651434,0.28157
-8.968621,1.298027,0.540552,0.75408,0.446644,0.520634,31.852396,-2.031589,-10.307637,0.663873,-0.229709,0.653948,0.280816
-9.132181,1.391025,1.083202,0.301034,0.50912,0.526237,31.850615,-2.031129,-10.3072,0.662048,-0.228331,0.656124,0.281175
-9.36707,1.053456,1.740578,-0.117938,0.554813,0.555924,32.146688,-2.347053,-10.305936,0.659691,-0.228008,0.657978,0.28264
-9.563048,0.594911,2.019919,-0.408326,0.587035,0.608448,32.121489,-2.844395,-10.047193,0.656927,-0.228331,0.659631,0.284954
-9.520813,0.75431,1.348516,-0.476424,0.606533,0.667253,32.131611,-2.517522,-10.166588,0.653975,-0.228695,0.6613,0.287572
-9.279901,0.492884,0.607461,-0.306593,0.620121,0.733337,32.105789,-2.685093,-10.024677,0.651053,-0.228465,0.663241,0.289903
-8.915662,-0.140163,-0.225416,-0.096374,0.648995,0.827101,32.096501,-2.702117,-9.867912,0.648127,-0.227487,0.665566,0.291897
-8.504692,-1.024585,-1.288177,0.212467,0.699356,0.917733,32.095667,-3.01193,-9.905284,0.645226,-0.225543,0.668437,0.293266
-8.439512,-2.008339,-1.50438,0.666092,0.805276,0.968922,31.926308,-3.02277,-9.765067,0.642374,-0.222439,0.672122,0.293479
-8.240163,-2.505828,-0.082743,1.182647,0.985979,1.003701,31.894356,-3.363248,-9.485922,0.639429,-0.218144,0.676854,0.292254
-8.346673,-1.105444,1.469318,1.71308,1.183439,1.01834,32.002437,-3.724155,-9.030763,0.636355,-0.212697,0.682654,0.289475
-8.706904,1.374844,2.527466,2.008639,1.356746,1.061706,31.794926,-4.383738,-8.647611,0.632957,-0.206576,0.689191,0.285845
-8.339912,2.733449,3.120347,1.873554,1.498585,1.111131,31.764324,-4.87978,-8.387432,0.628947,-0.200793,0.695895,0.282557
-8.190984,3.588881,2.624924,1.455691,1.621642,1.105092,31.84882,-5.253716,-7.772202,0.624219,-0.196168,0.702368,0.280265
-9.218828,4.103611,1.988551,0.983639,1.741993,1.043675,31.763527,-5.793311,-7.035543,0.618813,-0.192978,0.70851,0.279003
-10.917689,2.890536,2.241263,0.733948,1.878461,0.977389,31.593753,-5.958958,-6.914125,0.612865,-0.190709,0.714605,0.278147
-12.347101,1.417201,2.192467,0.704036,1.973133,0.979434,31.996537,-6.480186,-6.438782,0.606579,-0.188593,0.720838,0.277286
-12.90692,0.410613,1.277567,0.838048,2.070609,0.991778,32.106419,-6.842227,-5.98332,0.60005,-0.186214,0.727392,0.275981
-12.997184,-0.201433,0.452907,1.133619,2.233564,1.002107,32.18555,-7.214232,-5.367344,0.593201,-0.18327,0.734579,0.273713
-12.972457,-0.730519,0.980045,1.535381,2.475979,0.994905,32.10245,-7.599506,-4.612291,0.585874,-0.17965,0.742658,0.270066
-12.428253,-0.436593,2.05969,1.812087,2.716336,0.985495,32.072282,-7.940897,-4.333049,0.57796,-0.175649,0.751453,0.265384
-12.116527,0.613203,2.598279,1.709024,2.90021,1.020637,32.119882,-8.498556,-3.419181,0.569293,-0.171936,0.760441,0.260908
-12.906713,0.691443,1.423891,1.23106,3.005545,1.020295,32.173261,-8.903385,-2.487076,0.559886,-0.169362,0.769037,0.257732
-14.4897,-0.885208,0.259688,0.783778,3.116829,1.029369,31.77941,-9.122592,-1.750305,0.549741,-0.167822,0.777294,0.2558
-16.088411,-3.410029,-0.156263,0.583626,3.293217,1.060674,31.702989,-9.665718,-1.0142,0.538797,-0.166761,0.785608,0.254381
-17.367278,-5.423953,0.225264,0.693837,3.4523,1.054715,31.634059,-9.569636,-0.361559,0.527333,-0.165612,0.794203,0.252455
-18.1922,-6.645902,1.638981,1.045106,3.606589,1.047558,31.699076,-10.422583,0.356004,0.515507,-0.163876,0.803282,0.249269
-18.657833,-6.500119,2.969798,1.432183,3.730465,1.055899,31.467457,-10.495038,1.129729,0.503404,-0.161414,0.812792,0.244744
-18.812712,-6.005619,4.571158,1.747015,3.785916,1.078796,31.349707,-10.90965,2.201555,0.491163,-0.158269,0.822503,0.239162
-18.79694,-5.615846,5.762733,1.961592,3.805384,1.073894,31.231966,-11.324229,3.273287,0.478854,-0.1547,0.832209,0.232799
-18.821782,-5.420587,6.86867,2.167177,3.761092,1.014723,30.828876,-11.561307,4.16784,0.466722,-0.150851,0.841732,0.225614
-19.244084,-5.227582,8.60279,2.550286,3.75297,0.936208,31.017769,-12.295663,5.240059,0.454764,-0.146508,0.851266,0.216959
-19.552419,-3.334993,8.764612,2.899043,3.7725,0.789241,30.902195,-12.556153,6.33063,0.44291,-0.142,0.860756,0.206798
-18.998024,-1.44405,8.145756,3.104237,3.797826,0.699448,30.755449,-12.847686,7.738478,0.430996,-0.137408,0.870093,0.195703
-18.19237,1.152746,6.547193,3.096646,3.77777,0.729415,30.654597,-13.092215,8.670238,0.418963,-0.13266,0.879083,0.184622
-17.001428,3.197055,3.811546,2.761763,3.764781,0.881518,30.654597,-13.092215,8.670238,0.406542,-0.127881,0.887574,0.17488
-17.511126,1.559305,2.844591,2.074195,3.807355,1.006228,29.189046,-13.710533,10.68112,0.393412,-0.12375,0.895438,0.167643
-18.983874,-0.605417,3.741841,1.481196,3.766603,0.99876,29.046061,-13.671703,11.240097,0.380032,-0.120494,0.902591,0.162441
-20.136462,0.457133,3.037973,1.293558,3.572715,0.750155,28.594449,-14.05575,11.75935,0.367309,-0.11824,0.908995,0.157582
-20.930935,-1.379717,4.595988,1.362354,3.306411,0.314493,28.129195,-14.252264,12.807546,0.355754,-0.117245,0.914662,0.151942
-20.239168,-1.565323,4.283574,1.212279,2.718617,-0.009159,27.757126,-14.283342,13.2428,0.346363,-0.117247,0.919122,0.146633
-16.258926,5.24944,-0.953971,1.015041,2.642621,-0.015178,27.408693,-14.322975,13.68212,0.337112,-0.117478,0.923244,0.14204
-14.971883,14.028129,-13.68898,0.930487,3.066405,-0.027957,27.035083,-14.06226,14.313614,0.326254,-0.118085,0.92774,0.137521
-12.830825,14.575989,-8.217469,0.61456,2.608939,-0.247803,26.699516,-14.239841,14.574536,0.316982,-0.11963,0.931257,0.134059
-11.659813,8.510451,-13.221408,-0.17272,2.227721,-0.278537,26.394984,-13.920693,14.573299,0.308713,-0.12205,0.933785,0.133587
-13.60853,5.687462,-0.518667,-0.490167,1.320114,-0.352767,26.371011,-14.111323,14.875452,0.303626,-0.124643,0.934963,0.13461
-12.957498,-2.511087,7.034784,0.011646,0.819519,-0.343353,26.243455,-14.071843,14.535955,0.3006,-0.12634,0.935793,0.13405
-12.959031,-1.004102,3.588366,-0.809307,0.34738,-0.548045,25.808102,-14.04645,14.322155,0.298996,-0.1295,0.935523,0.136483
-9.366285,1.02367,2.143745,-0.937844,-0.228359,-0.901387,26.008571,-14.004948,13.86544,0.299613,-0.133792,0.934312,0.139261
-6.587405,1.881283,-1.741341,-0.694907,-0.704725,-1.360452,26.222386,-13.94652,13.249095,0.302334,-0.139211,0.932402,0.140858
-4.440182,3.224156,-2.948585,-0.354333,-1.198655,-1.783382,26.594679,-14.05135,12.635629,0.307255,-0.145488,0.929814,0.140977
-3.709828,3.681496,-2.664165,-0.130202,-1.780057,-1.850894,27.124371,-13.828599,11.91586,0.314426,-0.151409,0.926534,0.140519
-4.423348,4.194734,-0.993395,-0.285492,-2.383604,-1.765714,27.379372,-13.589697,11.00404,0.323607,-0.156864,0.922373,0.141069
-5.0617,4.332176,-0.750712,-0.955711,-2.922446,-1.717392,27.952371,-13.032424,10.007758,0.334241,-0.16267,0.917044,0.144402
-5.008796,3.818004,-1.329644,-1.683902,-3.381655,-1.796274,28.216651,-12.464118,8.972375,0.346027,-0.169414,0.910447,0.1505
-4.651285,2.66093,-0.966405,-2.143508,-3.801494,-1.947757,28.70561,-12.618975,7.230583,0.358985,-0.17702,0.902634,0.158261
-4.811165,1.336779,-0.585734,-2.263682,-4.150204,-2.094335,28.893239,-11.835855,5.562749,0.373045,-0.185029,0.893815,0.166421
-5.237815,-0.137177,-0.626882,-2.086112,-4.42999,-2.16015,29.505369,-11.383059,4.070312,0.388097,-0.192749,0.884281,0.173997
-5.738815,-1.060319,-0.341408,-1.702995,-4.70083,-2.176507,30.00333,-10.588285,2.280419,0.404213,-0.199676,0.874194,0.180352
-6.132076,-1.490917,0.059359,-1.220676,-5.01058,-2.236061,30.058982,-10.097574,0.39769,0.421618,-0.205734,0.863505,0.185124
-6.466915,-1.190778,-0.346466,-0.902285,-5.306357,-2.274883,30.25727,-9.606664,-1.466924,0.440095,-0.211082,0.852101,0.188904
-7.030115,-0.215733,-1.04993,-0.743203,-5.567854,-2.288326,30.336429,-8.771244,-3.629679,0.45935,-0.215896,0.839898,0.192246
-7.5257,0.80965,-1.771473,-0.757292,-5.817641,-2.29619,30.058809,-7.971593,-5.353457,0.479154,-0.220449,0.826745,0.19572
-7.729745,1.392763,-2.622958,-0.891986,-6.014933,-2.325116,29.727683,-7.098912,-7.890449,0.499205,-0.225061,0.812584,0.199624
-8.234848,1.441109,-3.008729,-0.97911,-6.206237,-2.420911,29.184981,-6.573551,-10.006468,0.519531,-0.229848,0.79736,0.203654
-8.935803,0.963231,-3.309186,-0.973394,-6.418721,-2.47686,28.840322,-5.695678,-12.540665,0.540202,-0.234467,0.781095,0.2076
-9.548026,0.8317,-3.647763,-0.937024,-6.574892,-2.511364,28.01235,-4.992973,-14.833222,0.56101,-0.238813,0.763916,0.21135
-10.022435,1.170271,-3.368955,-0.79891,-6.68941,-2.544641,26.597998,-4.260798,-17.35942,0.581882,-0.242676,0.74598,0.214559
-10.996867,2.432067,-3.759538,-0.637723,-6.736531,-2.473971,25.190179,-3.375742,-19.870307,0.60253,-0.245738,0.727555,0.217335
-12.148588,3.729829,-4.229279,-0.538033,-6.823184,-2.324319,23.274684,-2.523013,-21.959697,0.622919,-0.247873,0.708583,0.220093
-12.776104,3.405926,-4.599363,-0.538732,-6.898641,-2.106758,21.054936,-1.817221,-24.104262,0.642838,-0.249144,0.68908,0.223284
-13.130474,2.359156,-5.636158,-0.733734,-6.811962,-1.923098,18.206539,-1.10902,-26.15832,0.661675,-0.250298,0.669266,0.2272
-13.614717,2.5447,-6.449687,-0.932096,-6.689215,-1.920904,15.338088,-0.435225,-27.906346,0.679496,-0.251877,0.649092,0.23135
-14.498034,2.891293,-7.027375,-0.480696,-6.541527,-2.095333,11.958915,-0.102866,-29.265352,0.697048,-0.25265,0.629073,0.233578
-15.38603,1.923272,-7.82784,0.093066,-6.399323,-2.193522,8.568699,0.367457,-30.453443,0.714418,-0.252055,0.609427,0.233824
-15.328766,1.639024,-7.724114,0.480097,-6.267442,-2.185187,4.773889,0.29074,-30.781551,0.731364,-0.250309,0.590099,0.232884
-15.239369,0.7918,-7.181049,0.832803,-6.081848,-2.206056,1.432885,0.20241,-31.054997,0.74777,-0.247609,0.571218,0.230739
-15.796302,0.520457,-6.873159,1.015195,-5.867142,-2.247829,-2.497416,-0.45832,-30.165988,0.763445,-0.244509,0.552733,0.227713
-16.717837,0.879256,-6.700739,1.15251,-5.608854,-2.333855,-5.939841,-1.100801,-29.540668,0.778321,-0.241271,0.534733,0.223753
-17.204655,0.929053,-6.879336,1.18807,-5.372638,-2.340069,-9.281886,-2.256066,-28.474979,0.792312,-0.238012,0.517181,0.219353
-16.245116,0.92192,-7.360241,1.114639,-5.170961,-2.18906,-12.067068,-3.319415,-26.847657,0.805292,-0.234725,0.500067,0.215271
-14.856408,1.25375,-7.942312,1.103989,-4.870866,-1.913325,-15.187574,-4.247519,-24.915308,0.817076,-0.231079,0.483913,0.211702
-13.845295,1.937344,-7.878136,1.238536,-4.538823,-1.619207,-17.552277,-5.196434,-22.893967,0.827786,-0.22663,0.469004,0.208435
-13.438637,2.464593,-7.760538,1.375799,-4.142509,-1.320625,-19.815386,-6.194423,-20.378347,0.837368,-0.221436,0.455594,0.20546
-13.572944,2.851847,-7.6549,1.341252,-3.714184,-1.041394,-21.45685,-7.190431,-17.944145,0.845703,-0.216142,0.443674,0.203034
-13.04322,3.151129,-7.39513,1.106853,-3.189871,-0.8693,-23.3686,-7.84291,-15.831055,0.852615,-0.211693,0.433352,0.201096
-11.477696,3.777453,-7.596334,0.601203,-2.578106,-0.774581,-24.387702,-8.528224,-13.442954,0.857876,-0.209219,0.424686,0.199795
-9.283444,4.85303,-8.990657,-0.040738,-1.892682,-0.666245,-25.341186,-8.999601,-11.671514,0.861318,-0.209233,0.41787,0.199345
-7.106933,5.037701,-9.986195,-0.474148,-1.180915,-0.520189,-26.144381,-9.476174,-9.882329,0.863092,-0.211012,0.413212,0.199504
-5.928021,4.750975,-10.079667,-0.533729,-0.44979,-0.265285,-26.728376,-9.738258,-8.688238,0.863422,-0.213147,0.411176,0.200012
-6.354012,5.355969,-9.769358,-0.315105,0.284436,0.055249,-27.178495,-10.174752,-7.336321,0.8625,-0.214601,0.412051,0.200637
-7.542142,6.841191,-9.723181,-0.247366,0.968328,0.396384,-27.716095,-10.242016,-6.601061,0.860255,-0.215812,0.415564,0.201727
-8.292991,8.178758,-9.719375,-0.590458,1.603725,0.655243,-28.404468,-10.304779,-5.884001,0.856454,-0.218247,0.421143,0.2037
-8.928942,8.579421,-9.886667,-1.234611,2.183238,0.856854,-28.708273,-10.453775,-5.940435,0.850917,-0.222949,0.428286,0.206896
-10.237218,7.757053,-7.029608,-1.935638,2.695865,1.055256,-29.042358,-10.474888,-5.660372,0.84362,-0.230029,0.436672,0.211446
-16.771433,4.610188,7.616497,-2.336665,2.891172,1.197933,-29.579862,-9.934789,-6.312906,0.835327,-0.238299,0.445403,0.216928
-23.334681,-3.934549,18.25304,-2.821918,2.44709,1.369562,-29.999779,-9.892619,-6.685627,0.827003,-0.247418,0.452323,0.224175
-23.335103,-6.256172,12.508924,-3.417843,1.993225,1.824507,-30.131581,-9.25264,-6.787528,0.818277,-0.257193,0.457569,0.23432
-15.978133,-1.264895,-1.226114,-3.133075,1.941378,1.891889,-30.671949,-8.870398,-7.459761,0.809632,-0.265815,0.462846,0.244157
-10.700907,-2.854585,-8.730518,-2.333946,2.130914,1.879745,-30.672576,-8.871121,-7.460036,0.801287,-0.272048,0.469358,0.252253
-12.490415,-7.767163,-7.220894,-1.413982,2.571825,2.046556,-32.061067,-7.05617,-8.081502,0.792779,-0.275472,0.478236,0.258663
-17.819522,-7.325623,-6.528479,0.32129,2.984808,1.978736,-32.086553,-6.797432,-8.262951,0.785274,-0.27401,0.489976,0.261125
-18.741238,-1.076583,-6.202657,0.989278,3.171194,1.942195,-32.845393,-5.96851,-8.714865,0.777995,-0.2707,0.502825,0.261939
-15.529511,3.48626,-3.753156,0.134287,3.22926,1.820816,-32.95785,-5.57921,-8.997063,0.769649,-0.270225,0.514734,0.263945
-13.309463,5.181427,-2.270843,-0.693402,3.143,1.728702,-32.860156,-4.880903,-9.711941,0.760534,-0.272278,0.525324,0.267373
-11.702604,6.620863,-1.868116,-1.027202,2.939202,1.825833,-32.928373,-4.028153,-10.430433,0.751221,-0.274853,0.534953,0.271935
-10.309964,8.215067,-2.337453,-1.402167,2.62084,1.880463,-32.811101,-3.147834,-11.446526,0.741961,-0.27802,0.5432,0.277728
-8.929799,8.624097,-3.39258,-1.855813,2.255142,1.879981,-32.893476,-2.772385,-12.060412,0.732839,-0.282053,0.549788,0.284825
-9.045726,10.902092,-4.190113,-1.738302,1.977164,1.862513,-32.674721,-1.786698,-12.56406,0.724332,-0.285426,0.555594,0.291875
-10.836546,7.457918,-4.318098,-1.731118,1.800119,1.835951,-32.941606,-0.819452,-12.806241,0.716131,-0.288589,0.560787,0.298984
-12.868589,2.549396,-6.939913,-1.56969,1.621779,1.671094,-32.889742,0.155386,-13.169586,0.708593,-0.291412,0.565404,0.305438
-12.846973,-0.684867,-9.485323,-0.584014,1.513595,1.368349,-32.988017,0.979736,-13.5692,0.702707,-0.292018,0.570497,0.308968
-11.895807,-4.197932,-8.107842,0.730431,1.493049,1.127594,-32.80372,1.625185,-13.79385,0.698608,-0.289508,0.576807,0.30891
-11.610968,-4.53818,-5.764855,2.094882,1.429136,1.088629,-32.769978,1.965217,-14.073458,0.696182,-0.283259,0.584493,0.305717
-11.858999,-3.044108,-3.994707,3.152164,1.312754,1.068615,-32.718796,2.166011,-14.529078,0.695109,-0.273998,0.593014,0.300138
-11.973761,-1.156767,-2.787485,3.602465,1.17414,1.022306,-32.416524,2.158518,-14.491752,0.694748,-0.2634,0.601513,0.293474
-11.529204,1.464772,-1.554772,3.39965,1.006548,1.01681,-32.704447,2.180189,-14.68933,0.694429,-0.253118,0.60919,0.287382
-11.035098,3.983507,-0.436885,2.541444,0.88923,0.987187,-32.420665,2.156699,-14.495249,0.69346,-0.245061,0.615456,0.283322
-10.947991,5.641425,0.497734,1.203905,0.758128,0.86825,-32.853479,2.184842,-14.70622,0.691602,-0.240748,0.619723,0.282258
-11.180272,5.613793,1.148569,-0.244682,0.636324,0.721714,-32.686875,2.350507,-14.828543,0.688818,-0.240562,0.621908,0.284411
-11.506675,3.896009,1.233763,-1.215998,0.507214,0.561768,-32.517469,2.517355,-14.948477,0.685594,-0.243229,0.6225,0.288607
-11.587555,1.567458,1.152715,-1.425493,0.368807,0.41694,-32.182403,3.004245,-15.173273,0.682645,-0.246644,0.622324,0.293045
-10.73877,-0.744447,1.446451,-0.901228,0.25592,0.363421,-32.29954,3.193357,-15.489607,0.680517,-0.248655,0.622377,0.296166
-9.201293,-1.963638,1.641873,-0.033086,0.282651,0.386887,-32.14741,3.809067,-15.396814,0.679133,-0.248329,0.623521,0.297209
-8.632511,-1.145905,1.110944,0.793197,0.353426,0.45227,-32.29951,3.967275,-15.398035,0.678295,-0.245732,0.625869,0.296342
-8.773854,0.119638,0.824605,1.411033,0.377748,0.500228,-32.130956,3.824153,-15.555307,0.67792,-0.241403,0.629029,0.294061
-8.977757,0.871303,0.950474,1.569966,0.420952,0.555505,-32.130278,3.824393,-15.554677,0.677498,-0.236557,0.632514,0.291485
-9.500159,1.508407,1.141464,1.387375,0.490048,0.581611,-31.66172,3.82776,-15.658441,0.676681,-0.2322,0.635972,0.289352
-10.15411,1.302351,1.498844,1.133594,0.554734,0.600421,-31.827577,3.971825,-15.498662,0.67543,-0.228532,0.639312,0.287832
-10.389925,1.558905,2.744441,0.849136,0.615196,0.616474,-31.646168,3.997316,-15.799532,0.67374,-0.225636,0.642489,0.287004
-10.280532,2.247846,3.29656,0.479822,0.660474,0.667835,-31.496547,4.147834,-15.764092,0.671539,-0.22363,0.645404,0.287193
-9.942799,2.837517,2.731198,0.108818,0.671564,0.699019,-31.491553,4.304351,-15.74093,0.66894,-0.222527,0.647948,0.288384
-9.265977,1.502257,1.691298,-0.179871,0.657867,0.750722,-31.491373,4.613989,-15.704191,0.666055,-0.222028,0.650165,0.290447
-8.476106,0.384555,0.552267,-0.069023,0.726655,0.796855,-31.624332,4.788158,-15.861371,0.663027,-0.221198,0.652715,0.292284
-8.305516,0.267023,-0.382236,0.024931,0.814681,0.878433,-31.305879,5.414885,-15.909714,0.659747,-0.220013,0.655657,0.29401
-7.8504,-1.362372,-0.850258,0.34411,0.908927,0.847964,-31.272136,5.75493,-16.189334,0.656519,-0.218186,0.659165,0.294752
-7.772323,-1.216867,-0.424572,0.817604,1.02529,0.848264,-31.252915,6.080351,-16.308462,0.653374,-0.215271,0.663496,0.294166
-8.170306,-0.743072,0.358935,1.268016,1.154301,0.869169,-31.069928,5.951697,-16.626122,0.650219,-0.21129,0.66866,0.292345
-8.822657,-0.289105,1.087935,1.590033,1.295559,0.913218,-31.050315,6.431978,-16.726496,0.646868,-0.206524,0.674543,0.289658
-8.911485,0.608795,1.515857,1.770068,1.441309,0.976041,-30.866918,6.458258,-17.025461,0.643152,-0.201285,0.680992,0.286514
-8.791644,1.909392,1.639852,1.686078,1.54102,0.990431,-30.698502,6.779421,-17.127897,0.639029,-0.196311,0.687545,0.283524
-8.881745,2.721661,1.597076,1.341082,1.637958,0.982116,-30.48299,6.990566,-17.726615,0.634333,-0.19231,0.693892,0.281341
-9.511898,3.038514,1.265404,0.874331,1.67993,0.959068,-30.316794,7.156496,-17.849949,0.629151,-0.18956,0.699758,0.280313
-10.339199,2.433215,0.917506,0.506316,1.709938,0.930102,-29.962064,7.65939,-18.229838,0.623603,-0.187814,0.705227,0.280178
-10.836633,1.401624,0.651193,0.38545,1.772498,0.934276,-29.761555,7.700901,-18.686651,0.617749,-0.186407,0.710674,0.280323
-10.795229,0.48601,0.698469,0.550047,1.887317,0.956048,-29.574258,8.5021,-18.889973,0.611629,-0.184655,0.716544,0.27996
-10.772213,0.194411,1.187175,0.893642,2.029586,0.972282,-29.657423,8.721263,-19.521449,0.605291,-0.182177,0.723081,0.278547
-11.074676,0.694239,1.617174,1.206378,2.191857,0.985628,-29.657335,9.185894,-19.466999,0.59864,-0.17908,0.730279,0.27614
-11.583679,1.201794,1.76313,1.392442,2.347168,0.978793,-29.138843,9.389849,-20.027869,0.591612,-0.175713,0.737948,0.273044
-12.022477,0.985902,1.764875,1.464035,2.514365,0.98528,-28.920503,9.756305,-20.60492,0.584064,-0.172316,0.745983,0.269604
-12.418753,0.266687,1.778116,1.446175,2.691333,1.029545,-28.283804,10.081323,-20.812437,0.575852,-0.168992,0.754319,0.266157
-12.805566,-0.531145,1.430734,1.386591,2.834905,1.054126,-28.182779,10.636609,-21.705564,0.567056,-0.16585,0.762808,0.262802
-13.399665,-1.149039,0.537962,1.285418,2.940894,1.042038,-27.678483,10.670561,-22.122274,0.557794,-0.163048,0.771288,0.259607
-14.275226,-1.864403,-0.390709,1.209394,3.030868,1.026015,-27.128111,11.369789,-22.949023,0.548129,-0.160523,0.779739,0.256503
-15.191648,-2.952592,-0.64651,1.216387,3.118927,1.042765,-26.789586,11.392124,-23.221945,0.538082,-0.15799,0.788252,0.253311
-15.778649,-3.748595,-0.095152,1.331843,3.197168,1.035442,-25.950915,12.068589,-23.84821,0.527767,-0.155283,0.796884,0.24965
