PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z
2637,838986273,0.162312,0.64191,-0.122444,0.739335,23.3142395,-0.971480072,-1.999096513,-57.79154968,1.754735231,28.91194534,-0.454589844,-0.565185547,-0.066162109
2638,838994606,0.163054,0.641235,-0.126538,0.739068,21.35186958,-0.567086339,-4.534962654,-49.93595886,-4.016208649,29.40105247,-0.458496094,-0.557373047,-0.066162109
2639,839002939,0.163956,0.640498,-0.130455,0.738826,20.87960815,-0.528886139,-4.337303162,-49.63295364,-2.485317707,26.38227272,-0.456542969,-0.550048828,-0.068603516
2640,839011272,0.164867,0.640252,-0.134184,0.738169,20.44507408,-0.13821058,-4.25958395,-47.43915558,-10.6818676,22.81747437,-0.458007813,-0.544677734,-0.068115234
2641,839019605,0.16545,0.640557,-0.137329,0.737195,20.64237595,-0.861172616,-5.217180729,-37.97182846,-18.35654068,19.27925682,-0.460449219,-0.536376953,-0.067138672
2642,839027938,0.165758,0.640869,-0.140039,0.736344,20.15186501,-1.204325438,-5.495539665,-30.87893677,-16.87159729,18.49168777,-0.462402344,-0.532470703,-0.064697266
2643,839036271,0.166022,0.641085,-0.14267,0.735591,18.698946,-1.402478695,-4.8726511,-29.72357368,-14.93207932,18.6469059,-0.463378906,-0.528564453,-0.064697266
2644,839044604,0.166629,0.64155,-0.145877,0.734419,17.06742477,-1.39166224,-4.639989853,-38.83552551,-21.80778503,18.82053185,-0.463867188,-0.523193359,-0.064208984
2645,839052937,0.167967,0.642383,-0.150221,0.732508,15.4165678,-0.705503821,-3.983881712,-57.40651703,-33.15726471,19.02479553,-0.465820313,-0.516845703,-0.060791016
2646,839061270,0.169848,0.643484,-0.155564,0.729988,12.6041441,0.895182669,-3.855858564,-72.90751648,-42.44474411,20.43155861,-0.466308594,-0.510986328,-0.057861328
2647,839069603,0.171955,0.644821,-0.161524,0.727014,10.89301109,2.938988447,-3.677866697,-81.54336548,-49.74543381,22.04636002,-0.471923828,-0.502197266,-0.053955078
2648,839077936,0.173765,0.646028,-0.167288,0.724203,8.73608017,3.816199064,-2.712791681,-76.87020111,-47.23737717,23.96189117,-0.479248047,-0.492919922,-0.047851563
2649,839086269,0.175189,0.647159,-0.17251,0.721621,5.727281094,3.755031109,-0.786441445,-67.69150543,-44.0379982,23.70719528,-0.479736328,-0.48828125,-0.041503906
2650,839094602,0.177119,0.648359,-0.177891,0.718761,3.593348503,4.16613102,-0.137252793,-74.87197113,-45.84539032,19.31424332,-0.483886719,-0.477539063,-0.038574219
2651,839102935,0.179822,0.649454,-0.183269,0.715744,2.283422947,5.147135735,0.24674046,-81.76758575,-44.83743668,11.47321606,-0.487304688,-0.471679688,-0.031982422
2652,839111268,0.183282,0.649802,-0.188363,0.713223,1.388342738,4.740878582,1.13229084,-86.40104675,-30.40648651,4.606446743,-0.489746094,-0.463867188,-0.030029297
2653,839119601,0.187295,0.649018,-0.193489,0.71152,-0.101983324,2.049986601,2.667559147,-92.28974152,-10.64472866,4.46390295,-0.4921875,-0.458496094,-0.027587891
2654,839127934,0.191034,0.647888,-0.198633,0.710137,-2.038651228,-1.496056199,4.835938931,-90.09594727,-5.220487595,9.04588604,-0.491699219,-0.452636719,-0.029541016
2655,839136267,0.194396,0.646828,-0.203857,0.708709,-2.506650686,-4.230435848,6.47231245,-87.47059631,-7.534799099,13.13061333,-0.492675781,-0.443847656,-0.031494141
2656,839144600,0.197244,0.645605,-0.207789,0.707895,-3.34755969,-6.979949951,5.555229187,-68.99622345,1.520134449,8.737974167,-0.494384766,-0.437011719,-0.026611328
2657,839152933,0.199168,0.644921,-0.209246,0.70755,-5.490111351,-9.161476135,4.762408257,-34.37984085,4.975827217,-4.405231476,-0.492675781,-0.43359375,-0.029541016
2658,839161266,0.200396,0.645498,-0.20896,0.706762,-6.694280624,-9.25716877,5.93694973,-8.589314461,-8.915179253,-18.026577,-0.493164063,-0.433105469,-0.031494141
2659,839169599,0.201468,0.647552,-0.207936,0.704877,-7.114219666,-7.199987411,3.785078764,0.875624061,-31.42250443,-30.33943367,-0.491699219,-0.438476563,-0.031494141
2660,839177932,0.202247,0.650656,-0.205666,0.702458,-6.550156116,-3.607270479,0.044714503,16.84183121,-43.65797043,-43.04760742,-0.495849609,-0.440917969,-0.022216797
2661,839186265,0.202614,0.653886,-0.202207,0.700354,-4.974264145,-1.400886655,-0.838479519,33.3646698,-40.00497437,-49.21446228,-0.497314453,-0.451660156,-0.014648438
2662,839194598,0.203048,0.656752,-0.198677,0.698554,-4.29126215,-1.643311262,0.582894146,32.52352142,-32.79609299,-48.55039978,-0.499267578,-0.459960938,-0.010742188
2663,839202931,0.20406,0.659044,-0.196046,0.696842,-3.422171831,-0.912144363,2.904380083,18.02916336,-27.96983147,-44.2439537,-0.499755859,-0.46875,-0.006347656
2664,839211264,0.204916,0.660825,-0.194088,0.695451,-0.852745652,1.90545845,3.230717897,12.45291996,-22.50573921,-34.385746,-0.502685547,-0.473144531,-0.002197266
2665,839219597,0.205118,0.662248,-0.192679,0.694429,0.464439809,0.288750887,2.618866444,13.10540771,-19.00435829,-21.14350891,-0.504150391,-0.478027344,-0.002441406
2666,839227930,0.205078,0.663291,-0.192421,0.693517,0.611033976,-1.304615259,2.54578495,3.548443317,-18.27080536,-7.028330326,-0.504394531,-0.481445313,0.001708984
2667,839236263,0.204956,0.663929,-0.193364,0.692679,0.506911218,-1.955123186,1.612063766,-8.112685204,-17.33115005,5.987918854,-0.50390625,-0.483398438,0.007080078
2668,839244596,0.204628,0.664121,-0.194909,0.692159,0.77627027,-2.025408983,0.565463006,-12.37307739,-12.43337345,15.52143955,-0.504882813,-0.479003906,0.006591797
2669,839252929,0.203663,0.663652,-0.195762,0.692653,1.617928267,-1.432485938,1.509101272,0.907256603,3.364405632,19.89207458,-0.508300781,-0.476074219,0.004638672
2670,839261262,0.201774,0.66275,-0.195165,0.694235,2.969345808,-0.720628262,3.319504023,24.84609413,18.99233818,19.66898918,-0.5078125,-0.473144531,0.006103516
2671,839269595,0.198965,0.66102,-0.192702,0.697376,6.006112576,0.624143302,8.306657791,52.93486404,43.80371094,18.00593948,-0.502197266,-0.473144531,0.000732422
2672,839277928,0.195302,0.658626,-0.189361,0.701579,10.84028435,2.292250633,12.92996311,70.10903931,59.98455429,22.87346268,-0.501708984,-0.474121094,-0.004882813
2673,839286261,0.190989,0.655713,-0.18902,0.705576,18.80946732,-0.185482427,11.47151661,45.11833572,53.39880371,57.11792374,-0.496337891,-0.473632813,-0.011230469
2674,839294594,0.189167,0.650294,-0.194367,0.709618,29.39430428,-3.65469861,18.42156029,-38.98053741,69.61569977,90.86716461,-0.497802734,-0.462890625,-0.022705078
2675,839302927,0.187501,0.646346,-0.201673,0.711625,36.63637543,-6.110241413,2.840786695,-61.10935593,32.37923431,97.64267731,-0.494140625,-0.445800781,-0.031005859
2676,839311260,0.184575,0.642252,-0.205482,0.715,34.98558807,-6.261210442,-6.795416832,-12.26454449,51.49744034,82.80675507,-0.493652344,-0.430664063,-0.036132813
2677,839319593,0.180987,0.640066,-0.204983,0.718013,23.96751785,-7.804262638,-2.066985846,39.77577972,38.60072327,44.9732666,-0.490234375,-0.420898438,-0.041992188
2678,839327926,0.176233,0.641978,-0.202201,0.718279,22.25665092,-7.835458279,-5.470680237,75.01334381,-23.64492989,17.99476814,-0.488769531,-0.422363281,-0.043945313
2679,839336259,0.17155,0.644057,-0.197509,0.718856,25.56933403,-4.45573616,-7.227937698,94.5320816,-17.7188797,0.723505557,-0.491699219,-0.42578125,-0.038085938
2680,839344592,0.167249,0.645591,-0.192573,0.719832,27.06492424,-3.44665885,-4.014489174,93.31867981,-7.17855978,-2.799977541,-0.4921875,-0.431640625,-0.037109375
2681,839352925,0.162381,0.646537,-0.186838,0.721606,25.71846581,-2.144253016,-3.400899172,107.074585,6.053088665,-0.88422507,-0.48828125,-0.437988281,-0.036132813
2682,839361258,0.156898,0.645591,-0.180165,0.725353,25.59477425,0.487691611,-4.598480225,122.6787109,42.88169098,6.153707027,-0.489746094,-0.446289063,-0.0390625
2683,839369591,0.151937,0.643578,-0.172937,0.729944,23.64198494,-0.394060135,-3.376358271,123.3602829,63.51033783,0.47384572,-0.486816406,-0.452148438,-0.045898438
2684,839377924,0.148685,0.642517,-0.166717,0.732989,21.36018944,-0.828959346,-2.557892084,96.44957733,42.22579193,-13.24531651,-0.482666016,-0.459960938,-0.052490234
2685,839386257,0.145681,0.642007,-0.159993,0.735534,19.49808121,0.220175758,-4.598075867,99.30517578,33.87104034,-22.48743629,-0.479248047,-0.470703125,-0.056396484
2686,839394590,0.142948,0.642501,-0.152868,0.737151,19.0753479,1.980823517,-3.459499598,100.9436264,16.9144783,-32.83431244,-0.478271484,-0.481689453,-0.056396484
2687,839402923,0.141002,0.643614,-0.145738,0.737999,18.50519753,4.362563133,-3.570307255,93.63962555,5.506036282,-43.67963028,-0.474853516,-0.491943359,-0.059326172
2688,839411256,0.1404,0.644736,-0.139447,0.73835,17.39215279,6.632699966,-4.014707565,72.24793243,2.08662653,-50.86241913,-0.475830078,-0.506103516,-0.055908203
2689,839419589,0.140701,0.645743,-0.133468,0.738517,15.95751286,7.565622807,-3.952906609,60.50286102,2.738896132,-57.41421509,-0.472900391,-0.517333984,-0.055419922
2690,839427922,0.14134,0.646532,-0.127541,0.738753,14.71328735,6.726599693,-3.204456091,56.67731857,6.102244377,-59.83850098,-0.472412109,-0.527099609,-0.055908203
2691,839436255,0.142044,0.647558,-0.122454,0.738579,13.52282047,5.481254101,-3.130852699,47.27415466,-1.462028861,-54.25187683,-0.469970703,-0.539794922,-0.053710938
2692,839444588,0.142821,0.649155,-0.118164,0.737726,11.76076031,4.407776833,-3.281355381,38.53968048,-14.76127052,-50.17620468,-0.469970703,-0.552001953,-0.05078125
2693,839452921,0.14347,0.651535,-0.114502,0.736077,10.30486584,3.027684689,-3.632463455,33.52777481,-31.21455956,-46.1049614,-0.468017578,-0.560302734,-0.049804688
2694,839461254,0.144032,0.654338,-0.111735,0.733903,9.26229763,2.089733839,-3.082148075,25.28172302,-42.13908768,-38.91959763,-0.467529297,-0.569091797,-0.041503906
2695,839469587,0.143929,0.656933,-0.109345,0.731963,8.011187553,0.553221405,-2.17479825,26.51641273,-38.97676086,-28.08399391,-0.474365234,-0.575927734,-0.035888672
2696,839477920,0.142537,0.658544,-0.106288,0.731238,6.271279812,-0.70277983,-0.445344895,45.64172745,-19.44307899,-17.19281387,-0.474853516,-0.580810547,-0.031982422
2697,839486253,0.140084,0.658947,-0.102429,0.731899,2.955253839,-1.234553099,2.474161148,62.96517944,5.28258419,-9.297848701,-0.472900391,-0.585693359,-0.029052734
2698,839494586,0.137542,0.659479,-0.098974,0.732377,-1.438921928,-2.069823742,5.953523159,59.59822464,1.525652766,-5.297194481,-0.472900391,-0.592529297,-0.029052734
2699,839502919,0.13607,0.661192,-0.097648,0.731284,-4.266786575,-2.034745216,8.395421028,28.64847374,-27.30140877,-1.326076388,-0.470947266,-0.595458984,-0.025390625
2700,839511252,0.135735,0.663618,-0.098862,0.728982,-3.605445385,-1.275521159,7.569432259,-7.538977623,-48.65493393,7.10749197,-0.4765625,-0.596435547,-0.01953125
2701,839519585,0.135798,0.665483,-0.10138,0.726922,-4.066635132,-0.066588022,6.371789932,-25.98332214,-41.95677948,16.14972496,-0.479492188,-0.592041016,-0.013183594
2702,839527918,0.135933,0.667187,-0.105102,0.724804,-6.394817829,1.339077234,4.677976131,-38.01278687,-43.80075836,26.64959526,-0.484863281,-0.589111328,-0.008544922
2703,839536251,0.135558,0.669108,-0.10961,0.722431,-8.171634674,1.981301069,2.991195202,-41.24760437,-50.41431808,38.14456558,-0.484375,-0.581787109,-0.003662109
2704,839544584,0.134431,0.671485,-0.114196,0.719721,-8.828856468,1.059619427,1.697990537,-34.65060425,-59.42325592,45.03822708,-0.489013672,-0.573974609,0.000732422
2705,839552917,0.132658,0.674104,-0.118244,0.716942,-8.383865356,-0.189408883,0.289540946,-23.72574234,-61.88791275,45.92832565,-0.494384766,-0.565673828,0.011230469
2706,839561250,0.130693,0.676598,-0.121541,0.714398,-7.529497147,-1.465680361,-0.442580402,-13.69188404,-58.00517654,41.51377106,-0.499023438,-0.556884766,0.016113281
2707,839569583,0.128673,0.678859,-0.123658,0.712253,-6.468283176,-2.24465847,0.160569876,-1.312746286,-49.98952103,32.17690659,-0.504882813,-0.552246094,0.026611328
2708,839577916,0.126604,0.68083,-0.124241,0.71064,-4.429038525,-3.084473848,1.321531892,14.343256,-39.39355469,19.76426315,-0.507324219,-0.547851563,0.031494141
2709,839586249,0.124866,0.682384,-0.123717,0.709548,-0.202036425,-3.848002195,2.665666103,22.43262672,-28.09157372,7.80022192,-0.510009766,-0.548339844,0.037841797
2710,839594582,0.12362,0.683214,-0.122272,0.709217,2.167443275,-2.923973322,3.353716612,26.80835152,-11.44826508,-3.117920637,-0.510986328,-0.549804688,0.041259766
2711,839602915,0.123017,0.683461,-0.120182,0.709441,3.495385885,-1.810122728,2.191550016,27.02151871,1.623162746,-13.52622414,-0.510986328,-0.549804688,0.043945313
2712,839611248,0.122805,0.682863,-0.117368,0.710524,3.515612602,-0.325698495,1.968628764,30.4280529,19.79897308,-21.27926064,-0.510009766,-0.555664063,0.041259766
2713,839619581,0.123186,0.681933,-0.114581,0.711805,2.865252018,1.547641516,2.126133442,24.32707214,25.81807709,-25.9671402,-0.509033203,-0.560546875,0.038330078
2714,839627914,0.124094,0.681332,-0.112244,0.712594,1.711612344,3.094788551,0.889466524,14.77611542,18.04234505,-28.24746704,-0.507324219,-0.565429688,0.035888672
2715,839636247,0.125444,0.680683,-0.11034,0.713276,1.773679852,3.020109177,0.499377728,6.137906551,17.46632576,-28.6372776,-0.50390625,-0.571289063,0.032470703
2716,839644580,0.127778,0.678884,-0.109366,0.714724,3.941306591,0.548051715,3.336411953,-12.9943552,35.79610062,-26.50934601,-0.501953125,-0.572998047,0.028564453
2717,839652913,0.130692,0.673547,-0.108205,0.719409,10.40647697,-3.770065784,9.028094292,-17.93206406,101.980957,-22.95229912,-0.498046875,-0.576416016,0.018554688
2718,839661246,0.135897,0.662223,-0.106339,0.729168,19.93841553,-8.072324753,18.08345032,-35.39554977,212.9094238,-34.11634827,-0.491943359,-0.575927734,-0.002685547
2719,839669579,0.144186,0.650182,-0.104157,0.738666,32.06803894,-6.42023468,19.72716331,-62.02927399,222.8110504,-67.35823822,-0.475341797,-0.580810547,-0.037353516
2720,839677912,0.151279,0.645093,-0.102989,0.741866,29.93421173,-1.516076207,8.666799545,-56.8708725,92.1474762,-68.5861969,-0.457519531,-0.586669922,-0.062744141
2721,839686245,0.15429,0.645481,-0.102877,0.740924,18.54398155,4.599536896,-7.127140045,-25.91930962,-8.443452835,-33.95376587,-0.452392578,-0.591552734,-0.068603516
2722,839694578,0.154628,0.644759,-0.101552,0.741664,19.07507896,6.152852535,-3.280007124,10.21578121,16.58194542,-12.34715557,-0.453369141,-0.594970703,-0.066650391
2723,839702911,0.156,0.642867,-0.104761,0.742572,18.96875191,7.853096008,0.294610828,-47.4452095,21.81619072,19.29986572,-0.450439453,-0.594482422,-0.071533203
2724,839711244,0.15558,0.64232,-0.10865,0.742575,19.22650337,9.430893898,-1.869149089,-36.96392059,-3.973636866,39.73895645,-0.451416016,-0.585205078,-0.075195313
2725,839719577,0.153514,0.642601,-0.111632,0.742319,22.90244484,9.859148026,0.174512595,-11.79803276,-15.22107506,46.74180603,-0.453857422,-0.578857422,-0.072998047
2726,839727910,0.151583,0.643016,-0.114799,0.741874,26.19867134,6.961877823,-0.11721912,-14.86706161,-18.44791412,46.39086914,-0.458496094,-0.571533203,-0.072998047
2727,839736243,0.150485,0.643844,-0.118571,0.740785,27.94148636,2.314399481,-1.085212588,-28.58022881,-28.30223656,41.24523926,-0.458984375,-0.564208984,-0.069580078
2728,839744576,0.150016,0.644471,-0.122579,0.739681,25.85430527,-0.717658758,-2.742543697,-36.9740181,-25.8517437,37.23160934,-0.463378906,-0.557861328,-0.064208984
2729,839752909,0.149201,0.644914,-0.125581,0.738956,24.33339119,-1.072155476,-5.416354656,-23.43321228,-19.12714386,32.91862869,-0.465332031,-0.550537109,-0.065673828
2730,839761242,0.14887,0.644773,-0.128039,0.738725,24.4768734,-2.206474781,-6.200422287,-22.51399803,-6.855591774,25.20202255,-0.468261719,-0.542236328,-0.062744141
2731,839769575,0.149398,0.644037,-0.130357,0.738854,24.60923386,-2.917653799,-6.426136017,-29.31879234,4.173946381,17.0238533,-0.466796875,-0.541259766,-0.063720703
2732,839777908,0.150867,0.643726,-0.133319,0.738298,23.12093925,-2.387691736,-5.005571365,-44.5383606,-5.854234695,10.98624802,-0.46875,-0.534912109,-0.066162109
2733,839786241,0.152905,0.64348,-0.136569,0.737499,21.06546783,-2.198010921,-6.453195095,-52.82810593,-8.211421013,7.145724297,-0.469238281,-0.530517578,-0.064697266
2734,839794574,0.154558,0.643325,-0.139409,0.736758,18.47049141,-1.108611822,-6.169521332,-44.94400787,-8.484973907,7.374505043,-0.469726563,-0.526123047,-0.065185547
2735,839802907,0.156177,0.643199,-0.142453,0.735944,16.45622635,-0.145827532,-5.029839993,-46.80466843,-9.909950256,9.304056168,-0.469238281,-0.521728516,-0.066162109
2736,839811240,0.157885,0.643261,-0.145785,0.734872,14.3835659,-0.100983575,-4.560260773,-50.59005356,-14.55006504,10.02907562,-0.47265625,-0.518310547,-0.063720703
2737,839819573,0.160024,0.643441,-0.149972,0.733408,12.35935116,0.554156184,-3.314452648,-63.5809288,-20.20030212,12.15946102,-0.473144531,-0.511474609,-0.064208984
2738,839827906,0.162586,0.644098,-0.155186,0.73118,10.15605164,1.795602202,-2.149511099,-78.22794342,-33.14221191,14.30710602,-0.474853516,-0.507080078,-0.063720703
2739,839836239,0.165611,0.645456,-0.161284,0.727976,8.134513855,3.351262331,-1.276015282,-91.71819305,-49.84493637,13.80339241,-0.477294922,-0.498779297,-0.060302734
2740,839844572,0.169731,0.647134,-0.168329,0.723931,6.584608555,5.173731327,-1.526170373,-112.2325974,-60.06440353,8.633349419,-0.483154297,-0.489501953,-0.052978516
2741,839852905,0.17465,0.648454,-0.175449,0.719879,5.288034916,5.130613804,-1.941393137,-121.1914063,-54.65177917,2.171224594,-0.484375,-0.481445313,-0.045410156
2742,839861238,0.18042,0.648465,-0.182839,0.716599,3.562077045,4.764225006,-1.002047181,-132.299469,-33.8251915,1.150610328,-0.489257813,-0.475585938,-0.041503906
2743,839869571,0.186092,0.647019,-0.189866,0.714626,0.631071031,4.282124519,0.529889047,-128.2483368,-7.072743893,5.793640137,-0.490722656,-0.465332031,-0.041503906
2744,839877904,0.190397,0.645669,-0.195645,0.713152,-3.062683582,1.093839049,4.069272041,-102.2018356,-4.034318447,9.129664421,-0.4921875,-0.456054688,-0.042480469
2745,839886237,0.194315,0.644826,-0.201584,0.711201,-4.118776798,-2.724676132,7.767468452,-100.2974777,-14.67185307,11.74356842,-0.490722656,-0.448242188,-0.042480469
2746,839894570,0.198033,0.643996,-0.20809,0.709051,-2.936774492,-4.8527565,7.115760803,-104.5775909,-18.66386223,18.16203499,-0.493652344,-0.438964844,-0.041503906
2747,839902903,0.200954,0.642897,-0.213404,0.707646,-1.990806222,-6.824261189,5.363856316,-84.4977951,-8.461450577,18.16586685,-0.491210938,-0.430175781,-0.042480469
2748,839911236,0.203165,0.641217,-0.215695,0.707844,-4.597378254,-9.776134491,3.577203751,-46.64365768,18.51006508,4.699069977,-0.494628906,-0.423339844,-0.041503906
2749,839919569,0.203983,0.640421,-0.213817,0.708898,-8.35761261,-10.58187103,4.333162785,7.555310249,28.15916824,-18.17046165,-0.494628906,-0.423828125,-0.046875
2750,839927902,0.205374,0.641248,-0.21195,0.708309,-8.43662262,-8.291589737,7.542698383,6.721514702,-4.561630726,-33.81749725,-0.489746094,-0.428222656,-0.048339844
2751,839936235,0.206923,0.643386,-0.209714,0.706583,-6.248763084,-4.083806038,3.610189915,9.298809052,-25.81041336,-45.63357544,-0.4921875,-0.432128906,-0.046875
